,Game Title,Date Posted,Review Text,Review Judgment,Recommended or Not,Hours on Record
25,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/16/2023,Maximum 2 player multi.,helpful,Recommended,8
26,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/17/2023,"DEVS LOW ON SNOW, MUST DONATE!",helpful,Recommended,
27,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/18/2023,I can fix her,helpful,Recommended,3.4
28,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/13/2023,"It feels quite polished, and with that I'm gonna say if you're a fan of factorio or other automation style games, definitely give this a go.",helpful,Recommended,4.1
29,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/13/2023,"If you want a single-player soulslike game, it's honestly not a bad pick. But if you want a coop soulslike game (which this one was marketed as) then I'm afraid... this just ain't it chief.",helpful,Recommended,1.9
30,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/17/2023,That's really all I have to say.,helpful,Recommended,6.7
31,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/17/2023,"The game is very good. I am however extremely dissapointed with the co-op. They said multiple times leading up to the release that you can play the whole game with a friend. You can *technically* do that, but onle the host gets story and boss progress, special items, spells, and the biggest sinner of all, boss loot/rememberence. The coop was the biggest reason me and my friend was excited about the game, because we love souls like games, but hate the way From Software designs their coop. If you're only getting this to play with a friend, don't. If you're getting this to play a really good souls like by yourself, absolutely get it",helpful,Recommended,24.6
32,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/13/2023,"My friend I play with said that if I post a review about the game and it gets 200 likes and 50 rewards, he'll buy me a bag of chips and a RTX 4090. So I'll leave this here.",helpful,Recommended,6.3
33,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/15/2023,They really went fine i'll make Bloodborne on the pc myself.,helpful,Recommended,41.5
34,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/16/2023,Its my Forager addiction all over again,helpful,Recommended,30.6
35,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/18/2023,man this game makes me wish incest was real,helpful,Recommended,4.1
36,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/18/2023,"Gu Yi has 8 jobs, 6 girlfriends, 5 apartments/houses/storage closets, 0 dollars, and I'm loving every minute of his life.",helpful,Recommended,9.3
37,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/16/2023,A far more rapidly paced Starve Together with plenty of stuff to research/build/destroy.,helpful,Recommended,5.2
38,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/12/2023,"Should you leave a negative review because of ""store bought assets"" Like your favorite game Rust used - No",helpful,Recommended,57
39,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/17/2023,"Overall I think the game is still worth playing for the exploration of its brutal and gorgeous world, but I recommend you wait until all of the crashes have been fixed at least.",helpful,Recommended,51.5
40,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/12/2023,"Somewhat of a rocky start but overall, it's not been horrible. There was some issues getting the game to launch but after figuring that black screen problem out, it's all been smooth. The graphics are great and the ambient sounds honestly do a great job of making it feel like you're sitting in the lower decks of a ship sometimes. A lot could be added to the game, and although I'm sure the devs will be continuing to work on things, the fact that modding is supported is huge for the longevity of the game. Overall, there is a lot of potential for this to take off. I'd say it's already worth the $30 and it certainly will keep it's value moving forward.",helpful,Recommended,21.1
41,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/18/2023,its good to hear Lances voice again,helpful,Recommended,0.8
42,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/14/2023,"The 8.7h i spent playing this game were the closest to gaming perfection I have ever had. I'm a games developer with a career of over 27 years and I've worked on some very successful titles, but this was my personal favourite.",helpful,Recommended,9.2
43,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/16/2023,"Please, Steam, enable the option for my classmates not to see what games I am playing and what I am purchasing.",helpful,Recommended,12.9
44,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/13/2023,Who stole my spoon???? From my basement????,helpful,Recommended,3
45,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/13/2023,Idris Elba hardly testing my heterosexuality here,helpful,Recommended,
46,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/14/2023,The only good reason is to get it if your mods require it.,helpful,Recommended,
47,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/14/2023,Also the artwork section is full of haram.,helpful,Recommended,7.8
48,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/13/2023,"Fantastic game before the space DLC. That sufficiently rustled my jimmies. My jimmies have never been so rustled. None of my boats with fluid jets work, my friend's steam boat does 150mph now and spins at mach Jesus. I do not think my jimmies could be anymore rustled.",helpful,Recommended,197.6
49,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/12/2023,Absolutely fantastic!!,helpful,Recommended,38.3
50,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/13/2023,It's just good.,helpful,Recommended,
51,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/13/2023,Persona 5 but better,helpful,Recommended,0.5
52,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/14/2023,Went above and beyond.,helpful,Recommended,2.4
53,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/15/2023,"This game gives me that old Dark Souls one feeling. Where you're treading new ground, exploring, and doing your best to survive in a world that wants you dead. And I've missed that feeling after so many soulslikes over the years.",helpful,Recommended,18.2
54,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/19/2023,#NAME?,helpful,Recommended,
55,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/16/2023,"""Comparison is the death of joy."" - Mark Twain",helpful,Recommended,43.2
56,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/13/2023,It's the little things that matter. <3,helpful,Recommended,54.7
57,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/13/2023,My friend who I play CS 2 with said if I post a review on Battlefield 2042 and it gets 75 likes and 30 Awards that he will buy me a RTX 3060 and 1 Kilo of Lemon . So im just gonna leave this here. Help a brotha,helpful,Recommended,1.4
58,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/13/2023,"Overall, I really like the base foundation of the game despite the UI elements that I mentioned I don't like. Still kinda bummed that it is not a factory building sandbox, and I think this game deserves a sandbox mode eventually to reach the full potential of this game. Thank you for your hard work devs.",helpful,Recommended,0.3
59,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/16/2023,I'd highly recommend this to anyone who wants an accessible modern air combat experience!,helpful,Recommended,1.1
60,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/19/2023,Giving this a positive review because it's genuinely great but also because of how fast the devs are pumping out patches fixing the issues many are plagued with which is unheard of for modern gaming.,helpful,Recommended,31.3
61,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/16/2023,I wish Leyley was real.,helpful,Recommended,4.9
62,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/12/2023,10/10 would recommend this game,helpful,Recommended,34
63,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/16/2023,incest,helpful,Recommended,3.3
64,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/17/2023,Don't play PvP and you'll have a great time.,helpful,Recommended,29.8
65,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/17/2023,My friend who I play CS:GO with said if I post a review on Assetto Corsa and it gets 75 likes and 30 Awards that he will buy me a RTX 3060 and 1 Kilo of Lemon . So im just gonna leave this here. Help a brotha,helpful,Recommended,0.4
66,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/18/2023,"not very realistic based on the number of hot women attracted to me but its a well made story, very similar to a cdrama",helpful,Recommended,3.4
67,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/14/2023,run,helpful,Recommended,0.8
68,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/16/2023,Glad this game has an end(for now) lest I never see the sun again. God help us all if it gets expanded upon in the future.,helpful,Recommended,30.3
69,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/13/2023,You can get this by playing the game so no need to buy this. I spent the extra 10$ for the deluxe edition of the game so it was included with that.,helpful,Recommended,
70,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/14/2023,good but we need better german focuses,helpful,Recommended,
71,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/13/2023,I like to be caged,helpful,Recommended,15.3
72,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/13/2023,Sibling seggs cannon,helpful,Recommended,3.5
73,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/14/2023,"good gameplay, dont buy until they add offline and fix progression.",helpful,Recommended,10.1
74,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/12/2023,"A masterpiece game, so long as you aren't repulsed by women kissing. I am not repulsed by women kissing. I like women.",helpful,Recommended,9.3
75,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/18/2023,Telltale forgive me for not buying your game sooner. 10/10,helpful,Recommended,2.1
76,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/13/2023,"Please for the love of god download game ready drivers and tweak your settings, I know modern day gamers are coddled but god ♥♥♥♥♥♥♥ damn. Have we forgot how to fix technical issues? I have a GTX 1080, AMD Ryzen 3600 (3.6ghz), and 16gb DDR 4. Barely passable for a lot of people now a'days. But guess what? After 5 minutes of work the game runs at a smooth 60 with NO ISSUES! Stop review bombing and learn to ♥♥♥♥♥♥♥ fix ♥♥♥♥.",helpful,Recommended,8.1
77,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/14/2023,"Overall, this game is pretty good. The game play already justified the price, and the sexy stuff is also great. If you want to play as a bad guy and dixcking girls into submission, this is the game for you.",helpful,Recommended,11.1
78,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/17/2023,最大的问题就是引导不够完全，指示的操作物件有高亮强调，但是非常不明显，而且有时候甚至会没有高亮。而教程中也有流程bug，跳步骤或者回退步骤会导致卡住。整个新手教程的难度很高，手忙脚乱之下大概率会晚点到站，屏幕上方经常出现的扣分提示也会使得新手更加紧张，而且也没有鸣笛教学，但是分数照扣。繁杂的按键和键盘的映射不够直观，操作不够便捷，尤其是旋转型按钮，鼠标控制起来非常麻烦，经常导致开关门失误。各种按钮没有更加详细的说明，适合真正的列车驾驶员来玩这个游戏。,helpful,Recommended,13.2
79,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/17/2023,you're in the right place,helpful,Recommended,11.9
80,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/13/2023,"You know how there are like 6 endings in the base game, and they are all depressing? This DLC finally changes that, now there are 8 of them.",helpful,Recommended,
81,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/13/2023,Bro why is one of the tags Hentai,helpful,Recommended,
82,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/14/2023,i don't want to fix her... i want her to break me🗿🍷,helpful,Recommended,4.9
83,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/17/2023,"How can players outside Japan, USA and Europe obtain this?",helpful,Recommended,
84,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/17/2023, ,helpful,Recommended,21.2
85,Call_of_Duty_Black_Ops_III__Multiplayer_Starter_Pack,10/18/2023,I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!,helpful,Recommended,2.2
